UniProt_ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
P07017,-12.173787,14.137037,17.961927,-4.2429075,9.247987,-2.5098517,-0.99233264,-13.413496,-7.85924,-12.713222,-11.407175,-10.787743,3.475449,14.521005,10.111467,-20.626852,-6.147743,-3.1907442,2.1533332,11.773976,10.660878,8.668479,-15.569144,9.48096,16.60229,-0.87263614,-10.353424,-8.565737,-19.395037,10.207726,15.883558,-6.378307,-9.724078,-8.852446,-9.081927,-12.728223,-9.504408,4.9210653,11.1727295,-16.71001,-9.353852,-11.228683,-19.104834,-1.2315854,16.374807,-11.268138,-2.2994564,-7.2539854,-4.872634,5.401948,-2.1945643,6.769821,13.074956,2.5986867,-7.276779,-4.315978,11.403938,8.938445,-8.845797,-6.8723273,-22.164322,-9.027999,17.77734,-6.674179
Q80VW7,-12.371066,12.689358,17.850365,-3.3195584,7.9247704,-2.3369741,-0.016944746,-12.643047,-6.5896316,-12.95464,-10.392769,-9.818766,3.3621445,12.830226,9.514775,-19.008575,-3.5907643,-1.5678802,2.6698859,9.623279,9.082528,7.0128007,-14.347755,6.694155,14.604299,-0.83375245,-7.5263486,-8.606132,-16.923368,8.94699,13.937711,-3.9681528,-7.760797,-8.956209,-7.4561157,-12.716264,-8.617464,4.1744785,10.783635,-15.435501,-8.499873,-9.043575,-16.383242,0.9060976,14.500206,-10.037632,-1.349648,-7.0724807,-3.8677642,4.8947167,-1.4630865,6.39619,11.749337,1.8334328,-5.42551,-3.6527748,11.542923,9.44658,-9.133449,-6.320406,-20.452852,-7.103188,16.370083,-6.8879285
P0DMC5,-12.191349,13.158752,17.58734,-3.4459963,8.107663,-2.5114946,-0.26799977,-12.840281,-6.709831,-12.830057,-10.7099285,-10.113421,3.3587964,13.308071,9.532667,-19.307478,-4.4092107,-2.0271487,2.2877707,10.270493,9.552384,7.7880125,-14.550758,7.493537,15.214758,-0.94480133,-8.389439,-8.648048,-17.495323,9.330738,14.46132,-4.7336073,-8.353863,-8.878127,-7.983801,-12.762961,-8.649425,4.42575,10.71189,-15.802546,-8.671692,-9.66034,-17.1181,0.3640675,14.779679,-10.376078,-1.5765579,-7.0934153,-4.1569805,5.1086416,-1.678916,6.5612764,11.972841,1.9896669,-5.8898396,-3.8704228,11.516699,9.141562,-9.201981,-6.5082345,-20.699574,-7.5724688,16.765244,-6.9490447
O95980,-16.34493,21.881458,24.21686,-5.1166883,13.070524,-4.0938196,-1.5454657,-19.284235,-10.698718,-18.79531,-16.919416,-16.713936,4.473462,22.370049,13.47583,-30.18305,-10.117537,-5.2606306,1.8891481,17.006306,15.878125,14.452089,-23.224277,15.277568,24.399185,-1.3265678,-15.670552,-12.528796,-27.505987,15.00442,23.360798,-10.844023,-15.638492,-12.225883,-14.732351,-18.802938,-11.303083,7.5016074,15.476206,-25.292486,-13.228325,-16.801363,-28.665644,-2.124016,23.865402,-16.826275,-2.500559,-10.129935,-6.516941,8.618398,-3.469614,10.112852,18.17839,3.663548,-10.080032,-5.9122124,16.913351,11.432051,-13.990561,-9.993412,-31.235956,-14.418648,26.042334,-9.4008465
Q9NR28,-14.626006,15.575171,21.00331,-3.6472235,9.361131,-2.971295,-0.051066,-15.280709,-7.8274555,-15.6768875,-12.589523,-12.0328455,3.8353603,15.850216,11.218929,-22.668793,-4.9502597,-2.1729786,2.808502,11.5539255,11.124107,8.788369,-17.49402,8.7992735,17.336296,-0.97228736,-9.490276,-10.283466,-20.447372,11.033256,17.147806,-5.2677937,-9.881354,-10.276195,-9.383147,-15.441775,-9.445103,5.1358857,12.527129,-19.014921,-10.064588,-10.972965,-20.06849,0.74155575,17.639696,-12.457828,-1.5697465,-8.475947,-4.5121284,6.316935,-2.0050147,7.6302667,14.063098,2.3411252,-6.687027,-4.284322,13.928487,10.978578,-11.139569,-7.4876347,-24.339262,-9.228592,19.539747,-7.9850082
Q14457,-12.700245,13.996621,18.07244,-3.2550833,8.272579,-2.7673185,-0.273075,-13.680898,-6.9131002,-13.540513,-11.210268,-10.724433,3.29355,14.3454075,9.871245,-19.944014,-5.2371163,-2.3021238,2.0686355,10.684048,10.22282,8.385485,-15.5251465,8.5611725,15.670666,-0.873454,-9.162751,-9.11965,-18.39457,10.102988,15.648312,-5.2992835,-9.257529,-8.81817,-8.753205,-13.513001,-8.137644,4.668745,10.711299,-16.954674,-8.937707,-10.169789,-18.301037,0.09965539,15.700927,-11.271926,-1.6141832,-7.4841666,-4.158305,5.806518,-1.9761761,6.768832,12.474764,2.3183434,-6.4255223,-3.8937945,12.231094,9.276367,-9.850148,-6.7029877,-21.381182,-8.706843,17.38683,-7.0554547
P0AFR2,-10.54198,9.49491,15.075915,-2.969582,5.854178,-2.0313363,0.114856675,-10.394487,-5.1555367,-10.231428,-8.441859,-7.285612,3.0116096,9.502856,8.142618,-14.674675,-2.1882305,-0.9530886,2.4358582,8.086049,7.339677,5.1153603,-10.695398,4.295783,11.542236,-0.92304164,-5.7932615,-6.9840655,-14.117484,7.2473845,10.952435,-2.3448796,-5.305167,-7.53782,-4.9900784,-10.449924,-7.831028,3.1903768,8.806778,-12.0599575,-6.940798,-6.94512,-12.312542,1.0818349,10.981861,-7.879676,-1.555013,-5.9343433,-3.6934204,3.5880542,-0.86814326,5.230643,9.7349825,1.2576545,-4.564159,-3.2614965,9.035876,8.411183,-6.8310766,-4.9859705,-16.633144,-4.532414,12.852539,-6.12694
Q15797,-14.342209,18.806622,21.557459,-5.1153746,12.283674,-3.1568859,-1.5852034,-16.560892,-10.1529255,-16.087467,-14.606714,-14.487032,4.117767,19.487309,12.1125765,-26.802649,-8.849947,-4.78243,2.1750932,14.756765,13.649818,11.896334,-20.648945,13.574353,21.21477,-1.02191,-13.85405,-10.497095,-24.363575,12.893659,20.563288,-9.397071,-13.528318,-10.576559,-12.748413,-15.650205,-10.903817,6.616511,13.896925,-21.725374,-11.620926,-14.8500595,-25.377882,-2.426566,21.544912,-14.719922,-2.518945,-8.754032,-5.791067,7.2020636,-3.1781144,8.525786,16.240017,3.655896,-9.129752,-5.2069507,14.3094,10.195627,-11.490595,-8.784627,-27.884083,-12.843483,22.853807,-7.5912795
Q00610,-11.742892,11.346089,16.529213,-3.1154501,6.779398,-2.4025257,0.0028671934,-11.984425,-5.8114686,-11.636467,-9.631791,-8.640369,3.1524477,11.447142,9.064694,-16.804453,-3.4975352,-1.4349898,2.2314537,9.353088,8.608037,6.5428734,-12.621735,5.988464,13.3917265,-0.9664302,-7.286213,-8.051093,-16.042501,8.640852,13.069641,-3.45126,-6.871152,-8.140178,-6.4766655,-11.904478,-8.173673,3.797753,9.537755,-14.098114,-7.874689,-8.286942,-14.843874,0.8057332,12.838529,-9.364372,-1.7170123,-6.730555,-3.9729855,4.6113105,-1.3741812,5.898404,11.005674,1.7329254,-5.500981,-3.6279826,10.536951,8.930414,-8.209953,-5.7756095,-18.704416,-6.1956167,14.836681,-6.7655816
O95998,-13.535466,16.938898,19.537786,-4.0158033,9.892341,-3.3904622,-1.0381826,-15.666126,-8.187544,-14.854045,-13.328408,-12.85247,3.6081963,17.349861,11.017419,-23.351187,-7.814462,-3.8469057,1.5052124,13.558235,12.612088,11.242057,-18.026222,11.627719,19.142948,-1.1370963,-12.300967,-10.218496,-21.922182,12.129752,18.66683,-7.998728,-11.950806,-9.732557,-11.227181,-15.131555,-9.153768,5.7980766,11.996646,-19.87938,-10.493094,-13.032804,-22.368538,-1.3303524,18.46595,-13.373208,-2.2223365,-8.302807,-5.3013825,6.9023824,-2.676233,7.9879966,14.48183,2.9579828,-8.220841,-4.7845626,13.581769,9.477985,-11.135392,-7.9044724,-24.624887,-11.058431,20.458742,-7.9050612
O96018,-17.721148,22.881386,26.291521,-6.1221814,14.4686,-4.033297,-1.9035826,-20.514862,-11.936424,-19.53436,-17.919136,-17.517273,4.896116,23.586763,14.981186,-32.372223,-10.721885,-5.8261476,2.4063423,18.422293,16.83796,14.789306,-24.808405,16.256287,25.992426,-1.4186176,-16.95312,-13.112496,-29.785318,16.084757,25.216513,-11.269245,-16.308767,-12.890918,-15.371602,-19.39146,-13.265231,7.939184,16.600992,-26.42935,-14.299527,-18.104498,-30.829193,-2.658542,25.747969,-18.06914,-3.1699812,-10.809337,-7.2193418,8.917905,-3.8153286,10.470913,19.779955,4.499828,-11.279431,-6.4102864,17.709244,12.450984,-14.282483,-10.674942,-33.837803,-15.501872,27.823029,-9.824106
Q96L73,-11.197859,12.278964,16.40734,-3.75858,7.9015207,-2.3228853,-0.7073153,-12.085496,-6.7963862,-11.452082,-10.218895,-9.416835,3.2231317,12.649896,9.216703,-18.162004,-4.83648,-2.5655093,2.1246803,10.359879,9.416336,7.3812222,-13.670274,7.748778,14.481621,-0.90441436,-8.801233,-7.7613716,-17.336615,9.038307,14.068542,-5.013564,-8.122721,-8.029796,-7.605542,-11.490497,-8.622244,4.269901,10.000047,-14.816549,-8.28717,-9.688318,-16.590958,-0.6735284,14.281427,-10.049056,-2.0496674,-6.585151,-4.440958,4.6754456,-1.7206827,6.071549,11.634971,2.292746,-6.337533,-3.8415065,10.219901,8.428694,-7.8680687,-6.0558233,-19.786901,-7.538495,15.711514,-6.236762
P05090,-18.392899,23.412176,27.769655,-6.6544843,15.294255,-3.9824705,-2.05492,-21.06738,-12.945542,-20.273054,-18.616442,-18.067837,5.2513127,24.363646,15.741502,-33.66772,-10.785061,-6.1872544,3.023257,18.88945,17.36599,14.467693,-25.89799,16.784788,26.37945,-1.378581,-17.467087,-13.123006,-31.36117,16.463816,26.103521,-11.453892,-16.674078,-13.22713,-15.559284,-19.844988,-14.07661,8.222777,17.571295,-27.442383,-14.764316,-18.657965,-31.808945,-3.1365077,27.204393,-18.840836,-3.4571822,-11.147578,-7.635052,8.976856,-3.897565,10.675312,20.81462,4.794192,-11.777963,-6.598534,17.884016,13.31829,-14.045113,-10.83015,-35.55211,-16.050653,28.55205,-9.614245
O15371,-12.29086,10.790662,16.81583,-2.6479745,5.86916,-2.5698695,0.51831806,-12.135453,-5.0613365,-11.908336,-9.397975,-8.159936,3.1302478,10.698365,9.090842,-15.925079,-2.5238178,-0.6595582,2.2911458,8.839403,8.221366,6.074278,-11.923775,4.7070813,12.738456,-1.0739415,-6.292013,-8.40463,-15.393265,8.525082,12.535729,-2.3227916,-6.002541,-8.3124895,-5.6761284,-12.437284,-7.8603344,3.4775157,9.255333,-13.801319,-7.6752186,-7.3760643,-13.69414,1.9179435,11.834492,-9.037678,-1.5132166,-6.9399314,-3.7647452,4.6261344,-1.0793844,5.891515,10.673309,1.3386354,-4.989214,-3.52704,10.898607,9.431415,-8.563811,-5.5985494,-18.110443,-5.2320857,14.328819,-7.3494844
P19156,-16.355848,16.18571,22.722244,-3.449155,8.789997,-3.6567764,0.3377638,-16.91688,-7.5869184,-16.889719,-13.524985,-12.336123,4.0694613,16.362654,12.277248,-22.977167,-5.052944,-1.9182833,2.6698277,12.508012,12.029819,9.322495,-17.864922,8.699766,17.935423,-1.3158504,-10.018222,-11.38245,-22.07318,12.309338,18.465265,-4.8682632,-9.982128,-10.822315,-9.296798,-17.325115,-9.66258,5.308084,12.702235,-20.419806,-10.64191,-11.117065,-20.657377,1.4175345,17.867136,-13.507038,-1.962587,-9.471202,-5.047728,7.123951,-2.0750973,8.190303,15.060061,2.3146954,-7.3607635,-4.73161,15.168236,12.263701,-12.096677,-7.7897735,-25.542124,-9.204477,20.31238,-9.25337
O75365,-20.166962,25.955957,30.482399,-7.0682125,17.29389,-4.1481943,-2.0664108,-22.85066,-14.401972,-22.707582,-20.242178,-20.17211,5.711103,27.071522,17.031963,-37.41954,-11.736817,-6.578629,3.4559567,19.890907,18.59446,15.631477,-29.12398,18.674206,28.665112,-1.3351297,-18.78539,-14.323021,-33.83002,17.768833,28.624512,-12.520918,-18.522867,-14.396696,-17.415266,-21.68308,-15.068861,9.130705,19.432993,-30.280972,-16.008984,-20.216885,-35.185787,-3.251872,30.389317,-20.71116,-3.3652577,-12.151575,-7.753978,10.037714,-4.478491,11.543625,22.68212,5.339522,-12.445939,-6.9645348,19.899025,14.532516,-15.792509,-11.979802,-39.061405,-18.092766,31.527359,-9.998373
Q13153,-16.55424,19.545975,23.882412,-4.64022,11.778678,-3.6753173,-0.83014476,-18.33861,-9.747475,-18.018848,-15.400086,-14.956793,4.3100863,20.020456,13.217518,-27.598663,-8.079726,-3.8941817,2.4416635,15.068737,14.185375,12.074044,-21.407793,12.756454,21.830198,-1.183084,-13.365851,-12.061852,-25.284101,13.913131,21.578043,-8.327694,-13.368206,-11.638658,-12.612459,-17.957508,-11.02567,6.588801,14.472297,-23.178745,-12.275001,-14.55908,-25.73952,-0.75780547,21.82842,-15.545073,-2.321679,-9.892354,-5.772726,8.003055,-3.0205524,9.167042,17.054821,3.4115114,-9.093744,-5.360705,16.316366,11.8404,-13.211855,-9.18267,-29.206264,-12.653009,23.902966,-9.152414
C6KSX0,-13.275125,15.747398,19.688704,-4.1293488,9.48363,-3.0867422,-0.83176214,-14.825734,-8.095868,-14.515388,-12.841759,-12.082194,3.7799847,16.070335,10.805644,-22.5323,-6.192539,-3.323336,2.2432747,12.690621,11.796009,9.752416,-17.031172,9.928504,17.944838,-1.1115757,-10.8743925,-9.609685,-21.147638,11.119667,17.195736,-6.781345,-10.580835,-9.862401,-9.882708,-14.616786,-9.504031,5.3785625,12.281598,-18.86944,-10.1056185,-12.030608,-20.544394,-0.79998153,17.628708,-12.453425,-2.0689008,-7.9810357,-5.272201,6.013781,-2.0977557,7.7306848,14.062123,2.4521282,-7.4055715,-4.5934978,12.77296,9.938924,-10.15546,-7.3929324,-24.106817,-9.542987,19.389624,-7.6312366
O55234,-17.593586,18.714035,24.819212,-4.4989743,10.775632,-3.9264646,-0.31318027,-18.733067,-9.093798,-18.234915,-15.378761,-14.2370615,4.516798,18.952309,13.739024,-26.642841,-6.8276696,-3.092427,2.68625,14.982538,13.931447,11.3611765,-20.415663,11.031365,21.221008,-1.502289,-12.477767,-12.455014,-25.285671,14.004408,21.179615,-6.799988,-12.044256,-11.995498,-11.299002,-18.659744,-11.522725,6.2660184,14.365211,-22.823795,-12.265275,-13.642951,-24.418007,0.41995466,20.679853,-15.33358,-2.5301976,-10.310737,-6.0270963,7.8841305,-2.6538477,9.221657,17.128864,3.052606,-8.892141,-5.537166,16.577236,12.918396,-13.251418,-9.02758,-29.087654,-11.179119,23.43442,-10.068562
P21374,-6.8173866,4.2764063,9.470514,-2.0475686,2.6062703,-1.2734905,0.33600456,-6.117456,-2.6021416,-5.515122,-4.683104,-3.1924348,2.1215167,4.1074343,5.199439,-7.427142,-0.048113532,0.14362484,1.8568437,4.7936077,3.9914432,2.0811489,-4.83593,0.65653396,6.270977,-0.8006303,-2.5813358,-4.146853,-8.2467575,3.9769454,5.6175017,0.06466728,-1.553691,-4.874748,-1.3946965,-6.111518,-5.722763,1.485367,5.1906424,-6.079093,-4.0271053,-3.3178544,-5.59238,1.38226,5.1078033,-3.940766,-1.3734806,-3.676683,-2.703998,1.451731,0.018949727,3.0570633,5.703195,0.34666184,-2.6398675,-2.2142491,4.885202,5.8634076,-3.318337,-2.7486482,-9.4616375,-0.7721857,6.858387,-4.370202
P04347,-16.42381,16.877024,22.531197,-3.0155947,9.012573,-3.673232,0.47099784,-17.172802,-7.4590154,-17.431707,-13.509771,-12.866461,3.842474,17.088497,12.067644,-23.505861,-5.487508,-1.8151636,2.4141045,12.199434,12.060577,9.877897,-18.651619,9.347509,18.279198,-1.12695,-10.050445,-11.810581,-21.63451,12.481447,18.88226,-5.2403793,-10.683077,-10.818416,-10.118449,-17.639786,-8.888144,5.4069924,12.5938015,-20.91753,-10.657333,-11.246867,-21.38884,1.645117,18.317024,-13.754736,-1.4968507,-9.556265,-4.473969,7.6261616,-2.2898893,8.259319,14.880497,2.4251175,-7.1608725,-4.490565,15.925928,11.913332,-13.06553,-8.02294,-25.471422,-10.081818,20.813152,-9.244997
P45880,-13.518637,16.089394,19.647097,-4.2471895,10.13507,-2.983401,-0.95287335,-15.041915,-8.470801,-14.487682,-12.792572,-12.339771,3.7167587,16.6479,11.043692,-22.926796,-7.1449947,-3.5776515,2.0208313,12.75313,11.865745,10.014125,-17.784315,11.039358,18.176098,-1.0304493,-11.65159,-9.658401,-21.417448,11.547006,18.137291,-7.2258105,-11.198579,-9.437696,-10.522762,-14.355575,-9.631249,5.6273975,12.007089,-19.077772,-10.168952,-12.40735,-21.677952,-1.3095348,18.377134,-13.003844,-2.3068316,-8.100924,-5.08689,6.497866,-2.659082,7.493311,14.344091,3.1213586,-7.982509,-4.621061,13.016909,9.717993,-10.388462,-7.6741414,-24.42095,-10.669349,19.86169,-7.2518616
P08640,-18.255215,23.479034,26.676079,-5.6429405,14.5668335,-4.074994,-1.5501686,-20.966467,-11.791259,-20.413815,-17.90586,-17.922379,4.762842,24.06374,14.948448,-32.834,-10.811722,-5.375426,2.3493776,18.047253,16.794155,15.05466,-25.437435,16.441055,26.314804,-1.2084874,-16.656084,-13.720993,-29.389877,16.280832,25.438637,-11.269755,-16.747122,-13.209943,-15.87322,-20.18507,-12.713618,7.961167,16.733969,-26.997217,-14.421089,-17.945143,-31.18428,-2.0025146,26.084993,-18.166546,-2.7187219,-11.110548,-6.650047,9.437696,-3.9530404,10.620983,19.787052,4.2912755,-10.969474,-6.252153,18.707094,12.5671,-15.349006,-10.912457,-33.958466,-15.934875,28.300741,-10.072355
P05120,-21.733864,29.23491,32.03763,-6.612446,17.674788,-5.1796913,-2.0069823,-25.527235,-14.225513,-25.106577,-22.217705,-22.379642,5.6808167,29.94641,17.874353,-40.391724,-13.473754,-6.9460363,2.5115747,22.160946,20.783747,19.071533,-31.352032,20.559694,32.27363,-1.5808512,-20.605217,-16.716276,-35.95001,19.931051,31.196957,-14.364805,-20.969345,-15.971155,-19.896091,-24.79462,-14.710971,9.893122,20.355064,-33.500175,-17.533623,-22.218998,-38.46008,-2.6560764,31.993439,-22.466915,-3.0205808,-13.387711,-8.09815,11.68816,-4.823318,13.171656,23.962494,5.204038,-13.19809,-7.5347347,22.859802,14.888622,-19.028297,-13.294546,-41.376564,-19.857323,34.707863,-12.203517
Q9UBC2,-17.75327,17.460855,24.243496,-3.3178823,9.299716,-3.8581207,0.63893324,-18.196724,-7.6716886,-18.373615,-14.216976,-13.265408,4.1658583,17.478743,13.022091,-24.664362,-5.1238527,-1.5758238,2.7517526,12.979088,12.552183,10.144204,-19.210846,8.963615,19.343351,-1.3329878,-10.155651,-12.649332,-22.733082,13.123074,19.595045,-4.8789372,-10.614904,-11.777571,-10.10344,-18.780394,-10.053732,5.5398,13.442876,-21.685713,-11.387964,-11.593717,-22.032164,2.310112,18.806091,-14.244756,-1.6688021,-10.21172,-4.868025,7.8237953,-2.2162611,8.767233,15.757008,2.381105,-7.4126654,-4.8622556,16.923399,13.002975,-13.805166,-8.494489,-26.971388,-9.86262,21.949636,-10.26296
P00724,-16.337366,21.531158,23.957949,-5.1535053,13.20828,-3.8797867,-1.5776746,-19.1199,-10.763454,-18.433403,-16.523973,-16.46706,4.353415,22.222954,13.526371,-29.863878,-10.273947,-5.254011,1.9037205,16.674715,15.590315,14.067912,-23.276161,15.468222,23.967,-1.2031237,-15.677189,-12.362029,-27.170898,14.97058,23.5161,-10.658686,-15.548051,-11.766179,-14.692867,-18.24507,-11.294352,7.408227,15.058614,-24.853472,-13.050691,-16.64389,-28.742085,-2.3043265,23.901907,-16.859007,-2.6008167,-10.049122,-6.2691092,8.671534,-3.6624086,9.723994,18.03812,4.1040883,-10.253227,-5.749219,16.787605,11.236699,-13.815041,-9.920847,-30.915245,-14.820735,25.78452,-9.028258
P09733,-7.6963754,5.1048183,10.406526,-1.9007354,2.6519852,-1.6401299,0.46885392,-7.1354094,-2.6966991,-6.447012,-5.355336,-3.773005,2.2057428,4.9721947,5.7330284,-8.145594,-0.52067757,0.084347636,1.7158039,5.3543787,4.6737337,2.6951184,-5.6441517,1.2428019,6.9023614,-0.89043003,-3.1811795,-4.820306,-9.314852,4.8063087,6.721242,-0.18534437,-2.1632147,-5.1578197,-1.8979999,-7.2302685,-5.602536,1.7407956,5.4209604,-7.2954483,-4.4258766,-3.7218688,-6.571845,1.5101526,5.8177176,-4.7944493,-1.4618665,-4.2355785,-2.8715053,2.1068597,-0.17239365,3.4372072,6.3606954,0.46910775,-3.0821953,-2.4032671,5.7811756,6.399113,-4.1135263,-3.0471988,-10.410484,-1.3945835,7.6595707,-4.8803883
P15692,-12.863391,14.871511,18.58116,-4.0374665,9.269979,-2.826401,-0.8377069,-14.20156,-7.758196,-13.495254,-11.950176,-11.34481,3.520788,15.2828665,10.4809675,-21.30257,-6.406937,-3.1700928,1.9561802,12.106095,11.115996,9.32748,-16.309843,9.861786,17.14549,-1.0207269,-10.717521,-9.213563,-20.019026,10.829118,16.804745,-6.4754567,-10.170075,-9.078658,-9.570551,-13.564576,-9.3284855,5.1456194,11.279843,-17.645317,-9.623878,-11.52676,-19.979387,-0.9340582,16.841019,-11.989999,-2.2260783,-7.671178,-4.8910284,5.9543715,-2.334536,7.091946,13.433679,2.7874243,-7.4626555,-4.409104,12.263443,9.285232,-9.751602,-7.19738,-22.828932,-9.550923,18.567171,-7.1786914
P69786,-8.663208,7.9761186,12.619302,-2.7099388,5.2672763,-1.5706177,-0.019521097,-8.529911,-4.5945683,-8.4647,-7.0447097,-6.1740603,2.6194518,8.040423,6.7764664,-12.596405,-1.8613839,-0.8776159,2.1991532,6.7415843,6.1059074,4.2288914,-9.122162,3.7188427,9.832661,-0.7133692,-4.8967934,-5.7018886,-11.853385,5.873905,9.105939,-2.1120274,-4.5113163,-6.4174457,-4.288139,-8.451596,-6.86525,2.7367704,7.637798,-10.011421,-5.8379483,-5.9851213,-10.4638405,0.6871154,9.4572935,-6.4960384,-1.3081357,-4.868317,-3.1245804,2.8096554,-0.7104098,4.3823795,8.189659,1.0914401,-3.813996,-2.752199,7.3782105,6.998711,-5.526893,-4.257669,-14.111065,-3.8311176,10.916472,-4.9383035
Q13492,-12.479039,13.039975,18.136482,-3.8282053,8.201422,-2.5424416,-0.41998237,-13.079662,-7.0444093,-12.743402,-10.969913,-10.017815,3.5335348,13.278629,9.992062,-19.408148,-4.451951,-2.2646794,2.4871955,10.7789345,9.853625,7.5790315,-14.527031,7.521928,15.294101,-1.036033,-8.767745,-8.561021,-18.357368,9.5900955,14.792232,-4.6974626,-8.236451,-8.919175,-7.7344785,-12.810224,-9.279234,4.467718,10.912694,-15.929662,-8.880422,-9.894544,-17.26531,0.02959951,15.022477,-10.642921,-2.0028362,-7.2375784,-4.6257725,5.011118,-1.6717705,6.5916963,12.457574,2.1600146,-6.3727016,-4.0852385,11.30897,9.543987,-8.742895,-6.47732,-21.282804,-7.507504,16.812176,-7.0091424
A5KE01,-13.722412,17.926262,20.388292,-4.583821,10.727035,-3.3822298,-1.4596444,-16.255783,-8.929613,-15.303571,-14.111343,-13.635607,3.7714522,18.378374,11.543919,-25.030214,-8.25164,-4.467601,1.763916,14.660496,13.474229,11.910106,-19.013275,12.390808,20.55158,-1.1035779,-13.102601,-10.527288,-23.239384,12.595371,19.458742,-8.8647175,-12.744419,-10.384214,-11.983322,-15.522523,-9.9564085,6.059277,12.954313,-20.768726,-11.229243,-14.192987,-23.717888,-1.8481135,19.671156,-13.921422,-2.3294654,-8.48459,-5.791242,6.875767,-2.6461954,8.47966,15.262468,3.1429422,-8.707375,-5.012207,13.9475155,9.674036,-11.339266,-8.26022,-26.125706,-11.746022,21.619118,-8.198875
P23396,-12.873482,14.194167,18.644592,-3.8978667,8.846839,-2.7191722,-0.57466704,-13.830544,-7.475631,-13.430886,-11.606761,-10.879196,3.5600092,14.519146,10.333705,-20.67115,-5.4322014,-2.6823127,2.2728553,11.4632635,10.577608,8.535574,-15.709963,8.781554,16.3818,-1.0152341,-9.758619,-9.044143,-19.352396,10.31409,15.986109,-5.6145678,-9.344759,-9.139287,-8.796843,-13.449129,-9.2947235,4.8675194,11.272332,-17.08766,-9.349957,-10.778615,-18.854824,-0.3537308,16.18429,-11.471188,-2.043985,-7.5675197,-4.722679,5.599522,-2.0240345,6.9407372,13.084308,2.4659424,-6.900951,-4.252163,12.039566,9.566678,-9.482036,-6.9267306,-22.341675,-8.669976,17.938002,-7.169142
P05451,-6.1332617,3.9321208,8.329763,-1.6028433,2.146746,-1.2748606,0.3714378,-5.6442165,-2.2060785,-5.0574565,-4.2006774,-2.9159582,1.8344014,3.8712306,4.5666633,-6.4457283,-0.3287037,0.14058071,1.4785866,4.2026186,3.68745,2.0224633,-4.4413776,0.87855273,5.485124,-0.67791456,-2.456802,-3.8083272,-7.407976,3.7100472,5.265405,-0.056163847,-1.6195475,-4.1946683,-1.4256829,-5.633869,-4.614313,1.3660176,4.405322,-5.6972523,-3.5013201,-2.9407,-5.125123,1.1835574,4.6199117,-3.7053707,-1.1960042,-3.3651009,-2.3281362,1.5434797,-0.062397406,2.7396731,5.0528526,0.3502433,-2.4555447,-1.9325223,4.497447,5.1736126,-3.1411977,-2.4405026,-8.283465,-0.9649587,6.071503,-3.8792095
O43508,-19.020248,24.244427,28.208715,-6.472725,15.438623,-4.264058,-1.8628659,-21.71184,-12.722499,-20.977528,-19.03889,-18.608856,5.305312,24.935234,15.943323,-34.43427,-11.088675,-5.9878216,2.688038,19.295124,17.662659,15.454051,-26.384413,17.004538,27.402927,-1.5617461,-17.749445,-13.883415,-31.575087,16.964277,26.65379,-11.68178,-17.111095,-13.7631645,-16.129314,-20.722397,-14.221984,8.476465,17.795311,-28.10653,-15.1315975,-18.97203,-32.565563,-2.5855126,27.365173,-19.15951,-3.3237271,-11.531589,-7.5926123,9.47221,-4.071101,11.09967,21.069588,4.6700573,-11.772466,-6.8295827,18.851185,13.500076,-15.189112,-11.36145,-36.08717,-16.21691,29.564438,-10.3642235
P10275,-15.304165,19.723997,22.734657,-5.0684376,12.457306,-3.4635925,-1.438217,-17.584478,-10.257732,-17.148518,-15.348189,-15.155508,4.2624855,20.332808,12.711163,-27.890974,-8.982275,-4.7340493,2.199475,15.373468,14.294149,12.536927,-21.504227,13.835461,22.150347,-1.1326238,-14.205901,-11.307559,-25.350725,13.610591,21.49393,-9.521509,-14.007895,-11.210218,-13.221092,-16.847187,-11.119468,6.841214,14.449302,-22.890057,-12.167907,-15.301373,-26.327269,-2.0272965,22.240955,-15.430301,-2.4792464,-9.320623,-5.967797,7.692588,-3.2244272,9.038194,16.909374,3.6596029,-9.3619175,-5.4112606,15.36001,10.8559885,-12.448832,-9.187168,-29.05651,-13.224478,23.911446,-8.332473
Q61371,-10.064637,9.371094,14.197264,-2.6842074,5.572803,-2.0762074,0.08087518,-10.152345,-4.8747406,-9.856827,-8.15906,-7.1498747,2.7905114,9.454156,7.7334075,-14.044472,-2.634033,-1.0553316,2.0396657,7.858677,7.244151,5.308022,-10.467595,4.669469,11.183419,-0.86687887,-5.9496794,-6.807023,-13.644701,7.203901,10.8887615,-2.6104345,-5.5057445,-7.0295334,-5.1654625,-10.124233,-7.083925,3.161776,8.181244,-11.851447,-6.630397,-6.844205,-12.212827,0.83254015,10.681482,-7.8132186,-1.5036503,-5.742503,-3.4852936,3.742791,-1.0061212,5.0358877,9.330516,1.3410227,-4.589643,-3.122212,8.813388,7.831656,-6.7845993,-4.842595,-15.844272,-4.825305,12.428887,-5.8449817
